"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"20.05.2021","145,44","145,41","145,71","145,34","","0,10%"
"21.05.2021","145,51","145,47","145,66","145,47","","0,05%"
"24.05.2021","145,43","145,51","145,66","145,43","","-0,05%"
"25.05.2021","145,33","145,42","145,65","145,32","","-0,07%"
"26.05.2021","145,37","145,37","145,57","145,33","","0,03%"
"27.05.2021","145,41","145,36","145,82","145,36","","0,03%"
"28.05.2021","145,32","145,41","145,68","145,32","","-0,06%"
"31.05.2021","145,21","145,35","145,44","145,21","","-0,08%"
"01.06.2021","145,05","145,21","145,41","145,05","","-0,11%"
"02.06.2021","145,00","145,05","145,29","145,00","","-0,03%"
"03.06.2021","144,89","145,00","145,23","144,88","","-0,08%"
"04.06.2021","144,60","144,90","145,17","144,59","","-0,20%"
"07.06.2021","144,50","144,60","144,68","144,49","","-0,07%"
"08.06.2021","144,10","144,50","144,80","144,10","","-0,28%"
"09.06.2021","143,86","144,10","144,10","143,77","","-0,17%"
"10.06.2021","144,09","143,87","144,09","143,86","","0,16%"
"11.06.2021","144,70","144,08","144,70","144,08","","0,42%"
"14.06.2021","144,71","144,70","144,89","144,64","","0,01%"
"15.06.2021","144,51","144,73","144,83","144,51","","-0,14%"
"16.06.2021","144,16","144,48","144,56","144,15","","-0,24%"
"17.06.2021","144,23","144,18","144,30","144,07","","0,05%"
"18.06.2021","144,77","144,24","144,80","144,23","","0,37%"
"21.06.2021","144,59","144,77","144,83","144,59","","-0,12%"
"22.06.2021","144,56","144,60","144,70","144,56","","-0,02%"
"23.06.2021","144,67","144,56","144,67","144,49","","0,08%"
"24.06.2021","144,87","144,69","144,95","144,69","","0,14%"
"25.06.2021","144,76","144,88","144,95","144,73","","-0,08%"
"28.06.2021","144,50","144,75","144,90","144,50","","-0,18%"
"29.06.2021","144,07","144,49","144,66","144,01","","-0,30%"
"30.06.2021","144,08","144,06","144,34","144,00","","0,01%"
"01.07.2021","144,18","144,10","144,30","144,10","","0,07%"
"02.07.2021","144,05","144,19","144,22","144,05","","-0,09%"
"05.07.2021","144,15","144,04","144,21","144,03","","0,07%"
"06.07.2021","144,10","144,16","144,32","144,09","","-0,03%"
"07.07.2021","144,05","144,10","144,31","144,04","","-0,03%"
"08.07.2021","143,81","144,03","144,07","143,77","","-0,17%"
"09.07.2021","143,96","143,84","143,97","143,80","","0,10%"
"12.07.2021","143,83","143,96","144,07","143,83","","-0,09%"
"13.07.2021","143,79","143,83","144,04","143,78","","-0,03%"
"14.07.2021","143,75","143,79","143,89","143,75","","-0,03%"
"15.07.2021","143,94","143,74","143,97","143,74","","0,13%"
"16.07.2021","143,96","143,97","144,11","143,92","","0,01%"
"19.07.2021","143,84","143,96","143,96","143,81","","-0,08%"
"20.07.2021","144,03","143,84","144,03","143,74","","0,13%"
"21.07.2021","144,51","144,04","144,52","143,99","","0,33%"
"22.07.2021","145,03","144,52","145,03","144,45","","0,36%"
"23.07.2021","145,18","145,05","145,29","145,04","","0,10%"
"26.07.2021","145,23","145,19","145,23","145,08","","0,03%"
"27.07.2021","145,48","145,24","145,48","145,04","","0,17%"
"28.07.2021","145,71","145,48","145,71","145,47","","0,16%"
"29.07.2021","145,71","145,67","145,81","145,66","","0,00%"
"30.07.2021","145,76","145,71","145,76","145,57","","0,03%"
"02.08.2021","145,64","145,77","145,99","145,64","","-0,08%"
"03.08.2021","145,53","145,63","145,66","145,53","","-0,08%"
"04.08.2021","145,31","145,54","145,54","145,30","","-0,15%"
"05.08.2021","145,40","145,31","145,46","145,30","","0,06%"
"06.08.2021","145,23","145,41","145,51","145,23","","-0,12%"
"09.08.2021","144,97","145,26","145,40","144,97","","-0,18%"
"10.08.2021","144,87","144,98","145,01","144,87","","-0,07%"
"11.08.2021","144,76","144,86","144,97","144,76","","-0,08%"
"12.08.2021","144,78","144,75","144,89","144,72","","0,01%"
"13.08.2021","144,82","144,78","144,93","144,73","","0,03%"
"16.08.2021","145,22","144,83","145,22","144,82","","0,28%"
"17.08.2021","145,42","145,23","145,45","145,21","","0,14%"
"18.08.2021","145,37","145,39","145,42","145,31","","-0,03%"
"19.08.2021","145,06","145,38","145,50","145,05","","-0,21%"
"20.08.2021","145,06","145,08","145,46","144,99","","0,00%"
"23.08.2021","145,00","145,07","145,18","145,00","","-0,04%"
"24.08.2021","144,87","145,01","145,17","144,87","","-0,09%"
"25.08.2021","144,79","144,87","144,96","144,79","","-0,06%"
"26.08.2021","144,49","144,79","144,90","144,49","","-0,21%"
"27.08.2021","144,70","144,48","144,71","144,46","","0,15%"
"30.08.2021","144,82","144,71","144,89","144,70","","0,08%"
"31.08.2021","144,90","144,82","144,91","144,76","","0,06%"
"01.09.2021","144,92","144,90","144,96","144,84","","0,01%"
"02.09.2021","144,64","144,92","144,96","144,63","","-0,19%"
"03.09.2021","144,71","144,65","144,97","144,63","","0,05%"
"06.09.2021","144,64","144,71","144,82","144,61","","-0,05%"
"07.09.2021","144,48","144,64","144,64","144,48","","-0,11%"
"08.09.2021","144,42","144,50","144,70","144,42","","-0,04%"
"09.09.2021","144,43","144,43","144,59","144,40","","0,01%"
"10.09.2021","144,53","144,43","144,53","144,28","","0,07%"
"13.09.2021","144,61","144,53","144,71","144,53","","0,06%"
"14.09.2021","144,52","144,63","144,71","144,52","","-0,06%"
"15.09.2021","144,31","144,51","144,65","144,31","","-0,15%"
"16.09.2021","144,30","144,33","144,48","144,30","","-0,01%"
"17.09.2021","144,19","144,31","144,56","144,19","","-0,08%"
"20.09.2021","143,59","144,18","144,24","143,59","","-0,42%"
"21.09.2021","143,67","143,58","143,67","143,57","","0,06%"
"22.09.2021","143,71","143,67","143,81","143,64","","0,03%"
"23.09.2021","143,28","143,70","143,76","143,26","","-0,30%"
"24.09.2021","142,96","143,32","143,45","142,96","","-0,22%"
"27.09.2021","142,58","142,98","143,10","142,58","","-0,27%"
"28.09.2021","142,68","142,55","143,04","142,55","","0,07%"
"29.09.2021","142,77","142,70","142,77","142,66","","0,06%"
"30.09.2021","142,55","142,78","142,78","142,54","","-0,15%"
"01.10.2021","142,24","142,56","142,70","142,21","","-0,22%"
"04.10.2021","141,90","142,26","142,60","141,90","","-0,24%"
"05.10.2021","141,10","141,90","141,96","141,10","","-0,56%"
"06.10.2021","140,58","141,07","141,23","140,49","","-0,37%"
"07.10.2021","141,14","140,60","141,14","140,51","","0,40%"
"08.10.2021","141,66","141,16","141,66","141,16","","0,37%"
"11.10.2021","141,59","141,67","141,76","141,59","","-0,05%"
"12.10.2021","141,45","141,60","141,64","141,42","","-0,10%"
"13.10.2021","141,52","141,47","141,53","141,31","","0,05%"
"14.10.2021","141,77","141,55","141,77","141,55","","0,18%"
"15.10.2021","141,80","141,77","141,94","141,71","","0,02%"
"18.10.2021","141,31","141,81","141,84","141,31","","-0,35%"
"19.10.2021","141,29","141,32","141,53","141,28","","-0,01%"
"20.10.2021","141,07","141,28","141,40","141,05","","-0,16%"
"21.10.2021","140,67","141,08","141,21","140,67","","-0,28%"
"22.10.2021","139,52","140,68","140,75","139,52","","-0,82%"
"25.10.2021","138,24","139,57","139,67","138,24","","-0,92%"
"26.10.2021","137,64","138,24","138,24","137,64","","-0,43%"
"27.10.2021","137,84","137,68","138,23","137,57","","0,15%"
"28.10.2021","136,70","137,85","138,06","136,68","","-0,83%"
"29.10.2021","136,75","136,70","136,98","136,70","","0,04%"
"01.11.2021","136,18","136,77","136,96","136,18","","-0,42%"
"02.11.2021","136,00","136,19","136,33","135,92","","-0,13%"
"03.11.2021","136,16","136,01","136,29","136,01","","0,12%"
"05.11.2021","136,15","136,17","136,43","136,15","","-0,01%"
"08.11.2021","136,54","136,17","136,54","136,17","","0,29%"
"09.11.2021","137,06","136,56","137,06","136,56","","0,38%"
"10.11.2021","137,55","137,08","137,58","137,24","","0,36%"
"11.11.2021","137,71","137,59","138,18","137,59","","0,12%"
"12.11.2021","137,21","137,73","137,97","137,21","","-0,36%"
"15.11.2021","136,88","137,24","137,40","136,88","","-0,24%"
"16.11.2021","136,29","136,84","136,84","136,29","","-0,43%"
"17.11.2021","136,33","136,37","136,62","136,15","","0,03%"
"18.11.2021","135,71","136,34","136,62","135,71","","-0,45%"
"19.11.2021","135,36","135,70","135,82","135,36","","-0,26%"
"22.11.2021","134,21","135,35","135,41","134,21","","-0,85%"
"23.11.2021","133,57","134,24","134,44","133,56","","-0,48%"
"24.11.2021","134,05","133,78","134,48","133,65","","0,36%"
"25.11.2021","134,57","134,07","134,58","134,07","","0,39%"
"26.11.2021","134,42","134,55","134,86","134,18","","-0,11%"
"29.11.2021","135,35","134,44","135,36","134,44","","0,69%"
"30.11.2021","135,28","135,37","135,66","135,20","","-0,05%"
"01.12.2021","135,43","135,22","135,54","135,19","","0,11%"
"02.12.2021","134,95","135,51","135,72","134,81","","-0,35%"
"03.12.2021","135,23","134,96","135,44","134,96","","0,21%"
"06.12.2021","134,88","135,24","135,31","134,88","","-0,26%"
"07.12.2021","134,23","134,88","134,94","134,22","","-0,48%"
"08.12.2021","134,38","134,31","134,82","134,31","","0,11%"
"09.12.2021","134,51","134,39","134,52","134,38","","0,10%"
"10.12.2021","134,64","134,53","134,70","134,59","","0,10%"
"13.12.2021","134,56","134,67","135,10","134,56","","-0,06%"
"14.12.2021","134,25","134,52","134,52","134,16","","-0,23%"
"15.12.2021","134,30","134,29","134,62","134,29","","0,04%"
"16.12.2021","134,61","134,30","134,65","134,25","","0,23%"
"17.12.2021","134,86","134,63","135,02","134,63","","0,19%"
"20.12.2021","135,46","134,89","135,65","134,89","","0,44%"
"21.12.2021","135,45","135,54","135,84","135,45","","-0,01%"
"22.12.2021","135,52","135,44","135,53","135,34","","0,05%"
"23.12.2021","135,60","135,52","135,91","135,52","","0,06%"
"24.12.2021","135,65","135,60","135,89","135,65","","0,04%"
"27.12.2021","135,65","135,67","136,10","135,65","","0,00%"
"28.12.2021","135,66","135,67","136,10","135,66","","0,01%"
"29.12.2021","135,62","135,66","135,94","135,62","","-0,03%"
"30.12.2021","135,77","135,63","136,10","135,62","","0,11%"
"03.01.2022","136,22","135,78","136,68","136,06","","0,33%"
"04.01.2022","136,33","136,22","136,33","136,19","","0,08%"
"05.01.2022","136,45","136,34","136,49","136,34","","0,09%"
"06.01.2022","135,73","136,45","136,48","135,73","","-0,53%"
"10.01.2022","134,91","135,73","136,26","134,91","","-0,60%"
"11.01.2022","134,12","134,91","135,03","134,12","","-0,59%"
"12.01.2022","133,73","134,12","134,45","133,73","","-0,29%"
"13.01.2022","132,55","133,78","133,99","132,55","","-0,88%"
"14.01.2022","129,95","132,52","132,52","129,93","","-1,96%"
"17.01.2022","129,06","129,95","131,26","129,06","","-0,68%"
"18.01.2022","128,83","129,06","129,87","128,72","","-0,18%"
"19.01.2022","130,12","128,85","130,18","128,85","","1,00%"
"20.01.2022","129,81","130,20","130,74","129,69","","-0,24%"
"21.01.2022","129,46","129,82","130,31","129,38","","-0,27%"
"24.01.2022","127,76","129,51","129,94","127,73","","-1,31%"
"25.01.2022","127,51","127,77","128,42","127,51","","-0,20%"
"26.01.2022","127,31","127,61","128,01","127,14","","-0,16%"
"27.01.2022","128,00","127,34","128,03","127,34","","0,54%"
"28.01.2022","128,83","128,00","129,39","128,00","","0,65%"
"31.01.2022","128,99","128,83","129,60","128,83","","0,12%"
"01.02.2022","129,23","128,99","129,72","128,99","","0,19%"
"02.02.2022","129,58","129,24","129,60","129,23","","0,27%"
"03.02.2022","129,34","129,58","129,88","129,27","","-0,19%"
"04.02.2022","129,54","129,35","129,82","129,35","","0,15%"
"07.02.2022","129,49","129,58","129,99","129,48","","-0,04%"
"08.02.2022","129,51","129,49","129,83","129,48","","0,02%"
"09.02.2022","129,56","129,54","129,95","129,54","","0,04%"
"10.02.2022","129,31","129,58","129,90","129,31","","-0,19%"
"11.02.2022","127,96","129,31","129,72","127,96","","-1,04%"
"14.02.2022","125,43","127,91","127,91","125,21","","-1,98%"
"15.02.2022","126,52","125,48","126,54","125,38","","0,87%"
"16.02.2022","127,63","126,54","127,70","126,54","","0,88%"
"17.02.2022","127,03","127,63","127,83","126,93","","-0,47%"
"18.02.2022","126,97","126,99","127,50","126,97","","-0,05%"
"21.02.2022","124,33","126,97","127,20","124,33","","-2,08%"
"22.02.2022","121,46","124,09","124,09","120,35","","-2,31%"
"24.02.2022","104,30","121,31","121,31","104,30","","-14,13%"
"25.02.2022","108,45","104,48","110,44","104,48","","3,98%"
"21.03.2022","102,45","107,97","107,97","98,21","","-5,53%"
"22.03.2022","107,51","102,53","107,53","102,53","","4,94%"
"23.03.2022","106,85","107,54","108,23","106,85","","-0,61%"
"24.03.2022","107,31","106,90","107,33","106,29","","0,43%"
"25.03.2022","108,16","107,52","108,60","107,52","","0,79%"
"28.03.2022","107,77","108,16","108,21","107,71","","-0,36%"
"29.03.2022","109,44","107,82","109,44","107,82","","1,55%"
"30.03.2022","114,26","109,42","114,26","109,42","","4,40%"
"31.03.2022","116,97","114,32","116,97","114,32","","2,37%"
"01.04.2022","117,19","117,02","118,57","117,02","","0,19%"
"04.04.2022","115,72","117,19","118,16","115,72","","-1,25%"
"05.04.2022","115,58","115,76","115,85","115,57","","-0,12%"
"06.04.2022","115,26","115,58","116,01","115,26","","-0,28%"
"07.04.2022","115,22","115,25","115,34","115,06","","-0,03%"
"08.04.2022","119,01","115,23","119,01","115,23","","3,29%"
"11.04.2022","121,55","119,01","121,65","119,01","","2,13%"
"12.04.2022","121,49","121,55","121,94","121,35","","-0,05%"
"13.04.2022","122,11","121,50","122,11","121,50","","0,51%"
"14.04.2022","122,87","122,25","123,06","122,25","","0,62%"
"15.04.2022","122,18","122,87","123,02","122,18","","-0,56%"
"18.04.2022","123,01","122,18","123,01","122,18","","0,68%"
"19.04.2022","124,71","123,13","124,71","123,13","","1,38%"
"20.04.2022","125,70","124,73","125,70","124,73","","0,79%"
"21.04.2022","126,98","125,75","127,03","125,75","","1,02%"
"22.04.2022","126,74","126,97","127,08","126,74","","-0,19%"
"25.04.2022","125,83","126,68","126,68","125,79","","-0,72%"
"26.04.2022","126,26","125,84","126,30","125,50","","0,34%"
"27.04.2022","126,14","126,26","126,49","126,13","","-0,10%"
"28.04.2022","125,89","126,13","126,23","125,86","","-0,20%"
"29.04.2022","126,17","125,92","126,33","125,92","","0,22%"
"04.05.2022","125,70","126,16","126,16","125,70","","-0,37%"
"05.05.2022","125,34","125,70","125,71","125,33","","-0,29%"
"06.05.2022","125,17","125,35","125,46","125,11","","-0,14%"
"11.05.2022","125,10","125,18","125,37","125,10","","-0,06%"
"12.05.2022","124,92","125,10","125,17","124,92","","-0,14%"
"13.05.2022","124,81","124,89","124,93","124,73","","-0,09%"
"16.05.2022","125,02","124,81","125,12","124,81","","0,17%"
"17.05.2022","125,06","125,02","125,14","125,00","","0,03%"
"18.05.2022","124,95","125,06","125,12","124,91","","-0,09%"
"19.05.2022","125,29","124,95","125,29","124,83","","0,27%"
"20.05.2022","125,61","125,27","125,63","125,26","","0,26%"
"23.05.2022","125,55","125,64","125,73","125,24","","-0,05%"
"24.05.2022","125,58","125,56","125,58","125,42","","0,02%"
"25.05.2022","128,06","125,57","128,06","125,58","","1,97%"
"26.05.2022","129,53","128,06","129,74","128,12","","1,15%"
"27.05.2022","129,23","129,56","129,67","129,23","","-0,23%"
"30.05.2022","128,97","129,23","129,23","128,96","","-0,20%"
"31.05.2022","128,98","128,97","129,11","128,85","","0,01%"
"01.06.2022","130,13","128,97","130,13","129,19","","0,89%"
"02.06.2022","131,61","130,21","131,63","130,28","","1,14%"
"03.06.2022","131,71","131,64","131,90","131,42","","0,08%"
"06.06.2022","132,23","131,71","132,23","131,74","","0,39%"
"07.06.2022","132,32","132,24","132,86","132,24","","0,07%"
"08.06.2022","132,31","132,35","132,93","132,31","","-0,01%"
"09.06.2022","132,71","132,34","132,73","132,32","","0,30%"
"10.06.2022","132,91","132,71","133,45","132,69","","0,15%"
"14.06.2022","132,15","132,90","132,86","132,13","","-0,57%"
"15.06.2022","132,12","132,15","132,39","132,03","","-0,02%"
"16.06.2022","132,81","132,12","132,81","132,18","","0,52%"
"17.06.2022","132,76","132,82","133,14","132,75","","-0,04%"
"20.06.2022","132,97","132,80","133,20","132,92","","0,16%"
"21.06.2022","133,13","132,99","133,24","132,99","","0,12%"
"22.06.2022","133,20","133,14","133,44","133,15","","0,05%"
"23.06.2022","133,73","133,20","133,73","133,20","","0,40%"
"24.06.2022","134,24","133,73","134,24","133,90","","0,38%"
"27.06.2022","134,90","134,27","134,90","134,40","","0,49%"
"28.06.2022","135,10","134,91","135,26","134,98","","0,15%"
"29.06.2022","134,98","135,10","135,17","134,97","","-0,09%"
"30.06.2022","134,62","134,98","134,94","134,61","","-0,27%"
"01.07.2022","134,30","134,62","134,64","134,29","","-0,24%"
"04.07.2022","133,74","134,29","134,29","133,74","","-0,42%"
"05.07.2022","133,19","133,73","133,82","133,19","","-0,41%"
"06.07.2022","133,24","133,19","133,83","133,12","","0,04%"
"07.07.2022","133,78","133,25","133,79","133,24","","0,41%"
"08.07.2022","133,95","133,78","134,17","133,74","","0,13%"
"11.07.2022","133,82","133,97","134,16","133,82","","-0,10%"
"12.07.2022","133,56","133,83","133,91","133,56","","-0,19%"
"13.07.2022","133,41","133,58","133,90","133,41","","-0,11%"
"14.07.2022","133,44","133,41","133,57","133,38","","0,02%"
"15.07.2022","133,49","133,43","133,49","133,32","","0,04%"
"18.07.2022","133,32","133,48","133,63","133,32","","-0,13%"
"19.07.2022","133,27","133,34","133,56","133,26","","-0,04%"
"20.07.2022","133,37","133,28","133,41","133,28","","0,08%"
"21.07.2022","134,01","133,39","134,01","133,39","","0,48%"
"22.07.2022","135,50","134,02","135,50","134,39","","1,11%"
"25.07.2022","135,91","135,51","136,01","135,67","","0,30%"
"26.07.2022","135,78","135,91","136,10","135,73","","-0,10%"
"27.07.2022","135,84","135,79","135,99","135,74","","0,04%"
"28.07.2022","135,97","135,85","136,17","135,85","","0,10%"
"29.07.2022","136,20","135,96","136,22","135,97","","0,17%"
"01.08.2022","136,23","136,20","136,41","136,23","","0,02%"
"02.08.2022","136,24","136,24","136,45","136,23","","0,01%"
"03.08.2022","136,03","136,26","136,26","136,03","","-0,15%"
"04.08.2022","136,05","136,03","136,18","135,98","","0,01%"
"05.08.2022","135,94","136,06","136,27","135,94","","-0,08%"
"08.08.2022","135,92","135,95","135,98","135,85","","-0,01%"
"09.08.2022","135,95","135,93","136,13","135,93","","0,02%"
"10.08.2022","135,77","135,97","136,04","135,77","","-0,13%"
"11.08.2022","135,33","135,76","135,93","135,33","","-0,32%"
"12.08.2022","134,85","135,32","135,31","134,83","","-0,35%"
"15.08.2022","135,14","134,84","135,19","134,86","","0,22%"
"16.08.2022","135,27","135,14","135,37","135,17","","0,10%"
"17.08.2022","135,42","135,28","135,50","135,28","","0,11%"
